Id,Title,Senior,Company,Location,Salary,Currency
23.0,Computer Vision Algorithm Developer (AI),False,,Zdalnie,23 784  – 31 712  PLN,PLN
24.0,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
25.0,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
26.0,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
27.0,Senior ML Security Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
28.0,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
29.0,Senior Data Scientist,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
30.0,Senior Data Scientist,True,,Zdalnie    +5,25 200  – 33 600  PLN,PLN
31.0,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
32.0,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
33.0,MLOps Engineer,False,,Zdalnie    +5,17 500  – 30 000  PLN,PLN
34.0,Platform Engineer with Azure,False,,Zdalnie    +1,17 000  – 21 000  PLN,PLN
35.0,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
36.0,Junior AI Engineer,False,,Katowice,8 000  – 12 000  PLN,PLN
37.0,Directory Development Executive,False,,Zdalnie,5 180  – 7 339  PLN,PLN
38.0,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
39.0,Machine Learning Developer,False,,Zdalnie    +1,17 000  – 20 000  PLN,PLN
40.0,Data Architect,False,,Zdalnie    +2,28 560  – 36 960  PLN,PLN
41.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
42.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 955  – 33 496  PLN,PLN
43.0,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
44.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
45.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
46.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
47.0,Director of Data Science,False,,Zdalnie    +1,18 000  – 23 000  PLN,PLN
48.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
49.0,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
50.0,NLP Engineer,False,,Warsaw,14 000  – 17 000  PLN,PLN
51.0,Deep Learning Engineer,False,,Warszawa,18 000  – 27 000  PLN,PLN
52.0,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
53.0,AI (NLP) Engineer,False,,Zdalnie    +1,18 480  – 26 880  PLN,PLN
54.0,Konsultant Techniczny Samba.ai,False,,Wrocław,6 000  – 9 000  PLN,PLN
55.0,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
56.0,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
57.0,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
58.0,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
59.0,AL Lead,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
60.0,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
61.0,"AI Engineer (Remote, full / part-time)",False,,Warszawa    +4,23 520  – 30 240  PLN,PLN
62.0,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
63.0,Computer Vision Algorithm Developer (AI),False,,Zdalnie,23 784  – 31 712  PLN,PLN
64.0,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
65.0,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
66.0,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
67.0,Senior ML Security Engineer,True,,Warsaw,30 000  – 60 000  PLN,PLN
68.0,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
69.0,Senior Data Scientist,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
70.0,Senior Data Scientist,True,,Zdalnie    +5,25 200  – 33 600  PLN,PLN
71.0,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
72.0,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
73.0,MLOps Engineer,False,,Zdalnie    +5,17 500  – 30 000  PLN,PLN
74.0,Platform Engineer with Azure,False,,Zdalnie    +1,17 000  – 21 000  PLN,PLN
75.0,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
76.0,Junior AI Engineer,False,,Katowice,8 000  – 12 000  PLN,PLN
77.0,Directory Development Executive,False,,Zdalnie,5 180  – 7 339  PLN,PLN
78.0,Director of Software Engineering&amp;Data Management,False,,Kraków,17 000  – 22 000  PLN,PLN
79.0,Machine Learning Developer,False,,Zdalnie    +1,17 000  – 20 000  PLN,PLN
80.0,Data Architect,False,,Zdalnie    +2,28 560  – 36 960  PLN,PLN
81.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
82.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 955  – 33 496  PLN,PLN
83.0,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
84.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
85.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
86.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
87.0,Director of Data Science,False,,Zdalnie    +1,18 000  – 23 000  PLN,PLN
88.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
89.0,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
90.0,NLP Engineer,False,,Warsaw,14 000  – 17 000  PLN,PLN
91.0,Deep Learning Engineer,False,,Warszawa,18 000  – 27 000  PLN,PLN
92.0,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
93.0,AI (NLP) Engineer,False,,Zdalnie    +1,18 480  – 26 880  PLN,PLN
94.0,Konsultant Techniczny Samba.ai,False,,Wrocław,6 000  – 9 000  PLN,PLN
95.0,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
96.0,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
97.0,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
98.0,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
99.0,AL Lead,True,,Zdalnie    +1,33 600  – 37 800  PLN,PLN
100.0,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
101.0,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,,Zdalnie    +1,15 000  – 16 000  PLN,PLN
102.0,AI &amp; Math (Open PhD Conduct),False,,Zdalnie    +1,8 000  – 9 000  PLN,PLN
103.0,AI &amp; Math,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
104.0,Senior R&amp;D Engineer - GenAI and Computer Vision,True,,Zdalnie    +1,16 000  – 26 000  PLN,PLN
105.0,Azure AI Solutions Consultant (OpenAI),False,,Zdalnie    +4,15 960  – 29 904  PLN,PLN
106.0,NLP Engineer,False,,Zdalnie,20 160  – 24 360  PLN,PLN
107.0,Research Engineer / Machine Learning,False,,Łódź,18 000  – 28 000  PLN,PLN
108.0,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
109.0,Machine Learning Engineer,False,,Zdalnie    +1,8 500  – 14 500  PLN,PLN
110.0,Data Scientist,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
111.0,Data Scientist ( Mid / Senior ),True,,Zdalnie    +5,13 000  – 26 000  PLN,PLN
112.0,Senior Machine Learning Engineer,True,,Zdalnie    +1,14 500  – 18 500  PLN,PLN
113.0,Data Scientist,False,,Zdalnie    +2,16 800  – 25 200  PLN,PLN
114.0,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
115.0,Senior MLOps Engineer,True,,Zdalnie    +1,26 880  – 30 240  PLN,PLN
116.0,MLOps Inżynier Uczenia Maszynowego,False,,Zdalnie    +1,14 000  – 28 000  PLN,PLN
117.0,Senior Data and AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
118.0,Mid React Native Developer (Relocation to Prague),False,,"Prague  , CZ",21 586  – 24 176  PLN,PLN
119.0,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
120.0,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
