Id,Title,Senior,Company,Location,Salary,Currency
65.0,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
66.0,AI &amp; Math (Open PhD Conduct),False,,Zdalnie    +1,8 000  – 9 000  PLN,PLN
67.0,AI &amp; Math,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
68.0,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,,Zdalnie    +1,15 000  – 16 000  PLN,PLN
69.0,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
70.0,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
71.0,Machine Learning Engineer,False,,Zdalnie    +1,8 500  – 14 500  PLN,PLN
72.0,Data Scientist,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
73.0,Senior Machine Learning Engineer,True,,Zdalnie    +1,14 500  – 18 500  PLN,PLN
74.0,Data Scientist,False,,Zdalnie    +2,16 800  – 25 200  PLN,PLN
75.0,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
76.0,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
77.0,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
78.0,Data Scientist - Security Team,False,,Warsaw,30 000  – 60 000  PLN,PLN
79.0,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
80.0,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
81.0,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
82.0,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
83.0,Senior Data Scientist,True,,Zdalnie    +2,25 200  – 33 600  PLN,PLN
84.0,Lead Data Scientist,True,,Zdalnie    +5,19 000  – 34 000  PLN,PLN
85.0,Machine Learning Engineer,False,,Zdalnie    +1,30 000  – 47 000  PLN,PLN
86.0,ML (Python + NLP) Engineer,False,,Zdalnie,13 044  – 21 740  PLN,PLN
87.0,Senior AI Engineer (GenerativeAI),True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
88.0,Azure AI Solutions Consultant (OpenAI),False,,Zdalnie    +4,15 960  – 29 904  PLN,PLN
89.0,Data Scientist ( Mid / Senior ),True,,Zdalnie    +5,13 000  – 26 000  PLN,PLN
90.0,Directory Development Executive,False,,Zdalnie,5 217  – 7 391  PLN,PLN
91.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
92.0,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
93.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 758  – 33 250  PLN,PLN
94.0,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
95.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
96.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
97.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
98.0,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
99.0,Senior ML (NLP) Engineer,True,,Zdalnie    +2,15 000  – 30 000  PLN,PLN
100.0,Principal Deep Learning Engineer,False,,Zdalnie,92 250  – 180 811  PLN,PLN
101.0,NLP Engineer,False,,Zdalnie,14 000  – 24 000  PLN,PLN
102.0,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
103.0,Senior Data Scientist (Linear Optimization),True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
104.0,Junior Data Scientist,False,,Zdalnie,29 218  – 40 175  PLN,PLN
105.0,Senior Data Scientist,True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
106.0,AI Engineer Intern,False,,Poznań,693  – 756  PLN,PLN
107.0,AI Engineer (Generative AI &amp; NLP),False,,Zdalnie    +1,22 000  – 28 000  PLN,PLN
108.0,AI Solutions Delivery Officer,False,,"Riyadh  , SA   +1",55 000  – 70 000  PLN,PLN
109.0,Senior MLOps Engineer,True,,Zdalnie    +1,26 880  – 30 240  PLN,PLN
110.0,Deep Learning Engineer,False,,Zdalnie    +1,22 000  – 28 000  PLN,PLN
111.0,Machine Learning Engineer,False,,Zdalnie    +1,20 000  – 26 000  PLN,PLN
112.0,Senior ML Voice - Part Time,True,,Zdalnie    +1,18 000  PLN,PLN
113.0,MLOps Engineer,False,,Zdalnie    +1,21 000  – 27 000  PLN,PLN
114.0,Lead MLOps Engineer (Nvidia AI Stack Expert),True,,Zdalnie    +1,28 000  – 34 000  PLN,PLN
115.0,Konsultant Techniczny Samba.ai,False,,Wrocław,6 000  – 9 000  PLN,PLN
116.0,Power Automate Expert,True,,Zdalnie    +1,13 440  – 15 960  PLN,PLN
117.0,Senior Research Scientist,True,,Warsaw,30 000  – 60 000  PLN,PLN
118.0,Deep Learning Engineer,False,,Zdalnie    +1,18 000  – 28 000  PLN,PLN
119.0,Machine Learning Engineer,False,,Zdalnie    +1,18 000  – 26 000  PLN,PLN
120.0,Senior Data Scientist,True,,Zdalnie    +1,20 000  – 28 000  PLN,PLN
121.0,Senior Deep Learning Engineer,True,,Zdalnie,74 000  – 119 000  PLN,PLN
122.0,Deep Learning Engineer,False,,Zdalnie,44 700  – 74 600  PLN,PLN
123.0,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
124.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
125.0,Inżynier Uczenia Maszynowego,False,,Zdalnie    +1,14 000  – 28 000  PLN,PLN
126.0,Senior Data Scientist,True,,Katowice,16 000  – 22 000  PLN,PLN
127.0,AI &amp; Math (Open PhD Conduct),False,,Zdalnie    +1,8 000  – 9 000  PLN,PLN
128.0,AI &amp; Math,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
129.0,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,,Zdalnie    +1,15 000  – 16 000  PLN,PLN
130.0,Principal Software Engineer,False,,Zdalnie,26 880  – 43 680  PLN,PLN
131.0,AI DevOps Engineer,False,,Zdalnie    +1,15 120  – 20 160  PLN,PLN
132.0,Machine Learning Engineer,False,,Zdalnie    +1,8 500  – 14 500  PLN,PLN
133.0,Data Scientist,False,,Zdalnie    +1,9 000  – 14 000  PLN,PLN
134.0,Senior Machine Learning Engineer,True,,Zdalnie    +1,14 500  – 18 500  PLN,PLN
135.0,Data Scientist,False,,Zdalnie    +2,16 800  – 25 200  PLN,PLN
136.0,Data Science Manager,False,,Zdalnie    +5,18 000  – 30 000  PLN,PLN
137.0,AI &amp; Math CUDA (C++) Developer,False,,Zdalnie    +1,12 000  – 16 000  PLN,PLN
138.0,Senior AI &amp; Math CUDA (C++) Developer,True,,Zdalnie    +1,16 000  – 19 000  PLN,PLN
139.0,Data Scientist - Security Team,False,,Warsaw,30 000  – 60 000  PLN,PLN
140.0,Python Developer - AI,False,,Wrocław,17 000  – 28 000  PLN,PLN
141.0,Tester (Pentester) - AI,False,,Wrocław,10 000  – 18 000  PLN,PLN
142.0,Oracle Specialist - AI,False,,Wrocław,19 000  – 28 000  PLN,PLN
143.0,Test Engineer - AI,False,,Wrocław,12 000  – 21 000  PLN,PLN
144.0,Senior Data Scientist,True,,Zdalnie    +2,25 200  – 33 600  PLN,PLN
145.0,Lead Data Scientist,True,,Zdalnie    +5,19 000  – 34 000  PLN,PLN
146.0,Machine Learning Engineer,False,,Zdalnie    +1,30 000  – 47 000  PLN,PLN
147.0,ML (Python + NLP) Engineer,False,,Zdalnie,13 044  – 21 740  PLN,PLN
148.0,Senior AI Engineer (GenerativeAI),True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
149.0,Azure AI Solutions Consultant (OpenAI),False,,Zdalnie    +4,15 960  – 29 904  PLN,PLN
150.0,Data Scientist ( Mid / Senior ),True,,Zdalnie    +5,13 000  – 26 000  PLN,PLN
151.0,Directory Development Executive,False,,Zdalnie,5 217  – 7 391  PLN,PLN
152.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
153.0,Specjalista/ka ds. narzędzi AI,False,,Zdalnie    +1,9 240  – 11 760  PLN,PLN
154.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,26 758  – 33 250  PLN,PLN
155.0,AI Engineer with Python,False,,Warsaw    +3,23 520  – 27 720  PLN,PLN
156.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
157.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
158.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
159.0,ML Engineer Senior - Full Time,True,,Zdalnie,22 680  – 31 584  PLN,PLN
160.0,Senior ML (NLP) Engineer,True,,Zdalnie    +2,15 000  – 30 000  PLN,PLN
161.0,Principal Deep Learning Engineer,False,,Zdalnie,92 250  – 180 811  PLN,PLN
162.0,NLP Engineer,False,,Zdalnie,14 000  – 24 000  PLN,PLN
163.0,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
164.0,Senior Data Scientist (Linear Optimization),True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
165.0,Junior Data Scientist,False,,Zdalnie,29 218  – 40 175  PLN,PLN
166.0,Senior Data Scientist,True,,Zdalnie    +1,28 500  – 37 000  PLN,PLN
167.0,AI Engineer Intern,False,,Poznań,693  – 756  PLN,PLN
168.0,AI Engineer (Generative AI &amp; NLP),False,,Zdalnie    +1,22 000  – 28 000  PLN,PLN
169.0,AI Solutions Delivery Officer,False,,"Riyadh  , SA   +1",55 000  – 70 000  PLN,PLN
170.0,Senior MLOps Engineer,True,,Zdalnie    +1,26 880  – 30 240  PLN,PLN
171.0,Deep Learning Engineer,False,,Zdalnie    +1,22 000  – 28 000  PLN,PLN
