Id,Title,Senior,Company,Location,Salary,Currency
1.0,MLOps Engineer,False,SoftServe,Zdalnie    +1,21 000  – 27 000  PLN,PLN
2.0,Lead MLOps Engineer (Nvidia AI Stack Expert),True,SoftServe,Zdalnie    +1,28 000  – 34 000  PLN,PLN
3.0,AI DevOps Engineer,False,Lingaro,Zdalnie    +1,16 800  – 20 160  PLN,PLN
4.0,Senior Data Scientist,True,Reply Polska,Katowice,16 000  – 22 000  PLN,PLN
5.0,Data Scientist,False,Objectivity - part of Accenture,Zdalnie    +2,16 800  – 25 200  PLN,PLN
6.0,Data Science Manager,False,Addepto,Zdalnie    +5,18 000  – 30 000  PLN,PLN
7.0,Power Automate Expert,True,Hemmersbach,Zdalnie    +1,13 440  – 15 960  PLN,PLN
8.0,Senior MLOps Engineer,True,Devire,Zdalnie    +1,26 880  – 30 240  PLN,PLN
9.0,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
10.0,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
11.0,Deep Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,22 000  – 28 000  PLN,PLN
12.0,Machine Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,20 000  – 26 000  PLN,PLN
13.0,Inżynier Uczenia Maszynowego,False,Centralny Ośrodek Informatyki,Zdalnie    +1,14 000  – 28 000  PLN,PLN
14.0,Python Developer - AI,False,Zone IT Sp. z o.o.,Wrocław,17 000  – 28 000  PLN,PLN
15.0,Tester (Pentester) - AI,False,Zone IT Sp. z o.o.,Wrocław,10 000  – 18 000  PLN,PLN
16.0,Oracle Specialist - AI,False,Zone IT Sp. z o.o.,Wrocław,19 000  – 28 000  PLN,PLN
17.0,Test Engineer - AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
18.0,Data Scientist,False,Numlabs,Zdalnie    +1,9 000  – 14 000  PLN,PLN
19.0,Machine Learning Engineer,False,Numlabs,Zdalnie    +1,8 500  – 14 500  PLN,PLN
20.0,Senior Machine Learning Engineer,True,Numlabs,Zdalnie    +1,14 500  – 18 500  PLN,PLN
21.0,Principal Software Engineer,False,AI REV,Zdalnie,26 880  – 43 680  PLN,PLN
22.0,AI &amp; Math CUDA (C++) Developer,False,Camino Science sp. z o.o.,Zdalnie    +1,12 000  – 16 000  PLN,PLN
23.0,Senior AI &amp; Math CUDA (C++) Developer,True,Camino Science sp. z o.o.,Zdalnie    +1,16 000  – 19 000  PLN,PLN
24.0,Computer Vision Engineer,False,Spline,Zdalnie,22 000  – 25 000  PLN,PLN
25.0,Konsultant Techniczny Samba.ai,False,Samba.ai,Wrocław,6 000  – 9 000  PLN,PLN
26.0,Azure AI Solutions Consultant (OpenAI),False,Elitmind,Zdalnie    +4,15 960  – 29 904  PLN,PLN
27.0,Data Scientist ( Mid / Senior ),True,Addepto,Zdalnie    +5,13 000  – 26 000  PLN,PLN
28.0,Machine Learning Engineer,False,RTB House,Zdalnie    +1,30 000  – 47 000  PLN,PLN
29.0,ML (Python + NLP) Engineer,False,SFox,Zdalnie,13 048  – 21 747  PLN,PLN
30.0,Directory Development Executive,False,ENF Ltd.,Zdalnie,5 219  – 7 393  PLN,PLN
31.0,Principal Deep Learning Engineer,False,Focal Systems,Zdalnie,92 250  – 180 811  PLN,PLN
32.0,Senior Data Scientist (Linear Optimization),True,hubQuest,Zdalnie    +1,28 500  – 37 000  PLN,PLN
33.0,Junior Data Scientist,False,datanalytics DA GmbH,Zdalnie,29 228  – 40 188  PLN,PLN
34.0,Senior Machine Learning Engineer,True,Objectivity - part of Accenture,Zdalnie    +2,23 520  – 30 240  PLN,PLN
35.0,Senior ML (NLP) Engineer,True,Zowie,Zdalnie    +2,15 000  – 30 000  PLN,PLN
36.0,Senior JavaScript Developer (AI projects),True,10Clouds,Zdalnie    +2,17 000  – 28 000  PLN,PLN
37.0,Senior Data Scientist REMOTE 🌍,True,Sigmoidal LLC,Zdalnie,27 138  – 33 723  PLN,PLN
38.0,Team Manager (AI/IoT),False,Fitech Sp. ZO.O,Kraków,19 000  – 26 000  PLN,PLN
39.0,AI Solutions Delivery Officer,False,ITDS,"Riyadh  , SA   +1",55 000  – 70 000  PLN,PLN
40.0,Kierownik B+R z doświadczeniem IoT lub AI,False,Ingenious Lab sp. z o. o.,Zdalnie,16 000  – 22 000  PLN,PLN
41.0,Senior Data Scientist,True,SKY ENGINE AI,Warsaw,20 000  – 28 000  PLN,PLN
42.0,ML Engineer Senior - Full Time,True,AI REV,Zdalnie,22 680  – 31 584  PLN,PLN
43.0,NLP Engineer,False,Business Online Services,Zdalnie,14 000  – 24 000  PLN,PLN
44.0,AI Engineer (Generative AI &amp; NLP),False,Altimetrik Poland,Zdalnie    +1,22 000  – 28 000  PLN,PLN
45.0,Data Scientist (Junior/Mid),False,Addepto,Zdalnie    +5,7 000  – 12 600  PLN,PLN
46.0,Senior ML Voice - Part Time,True,AI REV,Zdalnie    +1,18 000  PLN,PLN
