Id,Title,Senior,Company,Location,Salary,Currency
1.0,AI LAB,False,Deloitte Advisory,Remote,4 200  PLN,PLN
2.0,Machine Learning Engineer/Data Scientist,False,LoopMe,Zdalna  + 1,16 000  - 18 000  PLN,PLN
3.0,Remote Machine Learning Engineer,False,SoftwareMill,Zdalna  + 5,25 200  - 31 500  PLN,PLN
4.0,Cloud Solutions Architect,False,Grape Up,"Kraków, POL  + 2",22 100  - 35 700  PLN,PLN
5.0,Junior Python AI Developer,False,Walksee,Zdalna  + 1,8 000  - 10 000  PLN,PLN
6.0,AI C++ Engineer (Senior),True,Tooploox,Zdalna  + 2,17 000  - 23 000  PLN,PLN
7.0,Lead Software Engineer - NLP,True,Hays Poland,Zdalna  + 1,22 000  - 32 000  PLN,PLN
8.0,Sr. Software Engineer (Machine Learning),False,Affirm,Zdalna  + 1,22 042  - 24 247  PLN,PLN
9.0,Remote Data Scientist (NLP),False,Lingaro,Zdalna  + 2,20 160  - 30 240  PLN,PLN
10.0,Deep Learning Engineer,False,Focal Systems,Remote,46 599  - 77 665  PLN,PLN
11.0,Data Scientist,False,ING BANK ŚLĄSKI SPÓŁKA AKCYJNA,Zdalna  + 2,10 000  - 20 000  PLN,PLN
12.0,Senior Data Scientist,True,Avenga,Remote,30 240  - 36 960  PLN,PLN
13.0,Remote Machine Learning Mid Engineer,False,EWL Group,Zdalna  + 5,15 000  - 19 000  PLN,PLN
14.0,Machine Learning Engineer,False,hubQuest,Zdalna  + 1,20 000  - 27 000  PLN,PLN
15.0,Remote AI Engineer,False,Lingaro,Zdalna  + 2,23 520  - 30 240  PLN,PLN
16.0,Data Engineer,False,Ringier Axel Springer Tech,Zdalna  + 3,10 100  - 16 900  PLN,PLN
17.0,Data Scientist,False,FORM,Remote,25 000  - 30 000  PLN,PLN
18.0,Junior Scala Developer,False,Link Group,Zdalna  + 3,6 720  - 11 760  PLN,PLN
19.0,Senior Data Scientist,True,Objectivity,Zdalna  + 2,23 352  - 28 560  PLN,PLN
20.0,Data Architect,False,Objectivity,Zdalna  + 2,24 000  - 30 400  PLN,PLN
21.0,Remote Data Scientist,False,Varwise,Remote,26 000  - 30 000  PLN,PLN
22.0,Senior Research Engineer (R&amp;D),True,SoftServe,Zdalna  + 8,20 000  - 25 000  PLN,PLN
23.0,Senior Deep Learning Engineer,True,Focal Systems,Remote,77 665  - 124 264  PLN,PLN
24.0,Remote Senior Data Scientist,True,Lingaro,Zdalna  + 2,21 000  - 31 920  PLN,PLN
25.0,Machine Learning Engineer,False,Nomagic,Zdalna  + 1,17 000  - 22 000  PLN,PLN
26.0,Python Developer / ML Engineer,False,hubQuest,Zdalna  + 1,20 000  - 25 000  PLN,PLN
27.0,Junior Data Scientist,False,Webinterpret,Zdalna  + 1,8 000  - 12 000  PLN,PLN
28.0,Data Engineer,False,Unit8 SA,"Kraków, POL  + 1",16 000  - 26 000  PLN,PLN
29.0,Data Scientist,False,Addepto,Zdalna  + 5,18 480  - 28 560  PLN,PLN
30.0,C++ Machine Learning Engineer,False,Taxus IT,"Warszawa, POL",11 000  - 14 000  PLN,PLN
31.0,Machine Learning Researcher,False,Mobica Limited,Remote,20 000  - 26 000  PLN,PLN
32.0,Python Machine Learning Engineer,False,Numlabs,Remote,13 000  - 17 000  PLN,PLN
33.0,Specjalista ds. modelowania,False,Polskie Technologie,"Warszawa, POL",8 700  - 14 500  PLN,PLN
34.0,Senior Data Scientist,True,Pannon-Work Zrt.,"Budapest, HUN",14 288  - 26 195  PLN,PLN
35.0,Mid Computer Vision Engineer,False,Femtonics Kft,"Budapest, HUN",9 525  - 17 860  PLN,PLN
