Id,Title,Senior,Company,Location,Salary,Currency
1.0,Senior Machine Learning Engineer,True,Objectivity - part of Accenture,Zdalnie    +2,23 520  – 30 240  PLN,PLN
2.0,Senior Data Scientist,True,Reply Polska,Katowice,16 000  – 22 000  PLN,PLN
3.0,Senior ML (NLP) Engineer,True,Zowie,Zdalnie    +2,15 000  – 30 000  PLN,PLN
4.0,Senior Deep Learning Engineer,True,Focal Systems,Zdalnie,74 000  – 119 000  PLN,PLN
5.0,Deep Learning Engineer,False,Focal Systems,Zdalnie,44 700  – 74 600  PLN,PLN
6.0,Senior JavaScript Developer (AI projects),True,10Clouds,Zdalnie    +2,17 000  – 28 000  PLN,PLN
7.0,Senior Data Scientist REMOTE 🌍,True,Sigmoidal LLC,Zdalnie,28 462  – 35 369  PLN,PLN
8.0,Team Manager (AI/IoT),False,Fitech Sp. ZO.O,Kraków,19 000  – 26 000  PLN,PLN
9.0,Data Engineer,False,Develocraft,Zdalnie    +1,17 000  – 22 000  PLN,PLN
10.0,Senior Data Engineer,True,Develocraft,Zdalnie    +1,23 000  – 28 500  PLN,PLN
11.0,Senior Data Scientist,True,hubQuest,Zdalnie    +1,28 500  – 35 000  PLN,PLN
12.0,Senior Python Developer (AI/ML/MLOps),True,Link Group,Kraków,23 000  – 28 000  PLN,PLN
13.0,AI &amp; Math,False,Camino Science sp. z o.o.,Zdalnie    +1,9 000  – 14 000  PLN,PLN
14.0,AI &amp; Math (PhD/ongoing PhD nice-to-have),False,Camino Science sp. z o.o.,Zdalnie    +1,15 000  – 16 000  PLN,PLN
15.0,AI &amp; Math (Open PhD Conduct),False,Camino Science sp. z o.o.,Zdalnie    +1,8 000  – 9 000  PLN,PLN
16.0,Kierownik B+R z doświadczeniem IoT lub AI,False,Ingenious Lab sp. z o. o.,Zdalnie,16 000  – 22 000  PLN,PLN
17.0,Senior Data Scientist,True,SKY ENGINE AI,Warsaw,20 000  – 28 000  PLN,PLN
18.0,ML Engineer Senior - Full Time,True,AI REV,Zdalnie,22 680  – 31 584  PLN,PLN
19.0,NLP Engineer,False,Business Online Services,Zdalnie,14 000  – 24 000  PLN,PLN
20.0,AI Engineer (Generative AI &amp; NLP),False,Altimetrik Poland,Zdalnie    +1,22 000  – 28 000  PLN,PLN
21.0,Data Scientist (Junior/Mid),False,Addepto,Zdalnie    +5,7 000  – 12 600  PLN,PLN
22.0,Expert AI Engineer (ID 784),True,Infopulse,Zdalnie    +4,28 056  – 34 944  PLN,PLN
23.0,Senior ML Voice - Part Time,True,AI REV,Zdalnie    +1,18 000  PLN,PLN
24.0,Konsultant Techniczny Samba.ai,False,Samba.ai,Wrocław,6 000  – 9 000  PLN,PLN
25.0,AI Engineer,False,Ness Solution Sp. z o. o.,Zdalnie,18 480  – 36 960  PLN,PLN
26.0,Technical Team Leader | ML/AI,True,Open Nexus sp. z o.o.,Poznań,23 000  – 27 000  PLN,PLN
27.0,Test Engineer - AI,False,Zone IT Sp. z o.o.,Wrocław,12 000  – 21 000  PLN,PLN
28.0,Tester (Pentester) - AI,False,Zone IT Sp. z o.o.,Wrocław,10 000  – 18 000  PLN,PLN
29.0,Oracle Specialist - AI,False,Zone IT Sp. z o.o.,Wrocław,19 000  – 28 000  PLN,PLN
30.0,Python Developer - AI,False,Zone IT Sp. z o.o.,Wrocław,17 000  – 28 000  PLN,PLN
31.0,Data Scientist,False,Numlabs,Zdalnie    +1,9 000  – 14 000  PLN,PLN
32.0,Machine Learning Engineer,False,Numlabs,Zdalnie    +1,8 500  – 14 500  PLN,PLN
33.0,Senior Machine Learning Engineer,True,Numlabs,Zdalnie    +1,14 500  – 18 500  PLN,PLN
34.0,Naukowiec -praca zdalna,False,Canon Ophthalmic Technologies sp. zoo,Zdalnie    +2,7 000  – 9 000  PLN,PLN
35.0,Lead MLOps Engineer (Nvidia AI Stack Expert),True,SoftServe,Zdalnie    +1,28 000  – 34 000  PLN,PLN
36.0,MLOps Engineer,False,SoftServe,Zdalnie    +1,21 000  – 27 000  PLN,PLN
37.0,Deep Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,18 000  – 28 000  PLN,PLN
38.0,Machine Learning Engineer,False,in4ge sp. z o.o.,Zdalnie    +1,18 000  – 26 000  PLN,PLN
39.0,Senior Data Scientist,True,in4ge sp. z o.o.,Zdalnie    +1,20 000  – 28 000  PLN,PLN
40.0,Data Scientist ( Mid / Senior ),True,Addepto,Zdalnie    +5,13 000  – 26 000  PLN,PLN
41.0,Machine Learning Ops Engineer,False,ASTEK Polska,Zdalnie    +1,16 800  – 23 100  PLN,PLN
42.0,ML (Python + NLP) Engineer,False,SFox,Zdalnie,13 370  – 22 284  PLN,PLN
43.0,Directory Development Executive,False,ENF Ltd.,Zdalnie,5 348  – 7 576  PLN,PLN
44.0,Principal Deep Learning Engineer,False,Focal Systems,Zdalnie,92 250  – 180 811  PLN,PLN
45.0,Junior AI Engineer,False,INK Solutions Z.o.o,Warsaw,4 000  PLN,PLN
