Id,Title,Senior,Company,Location,Salary,Currency
1.0,Senior NLP Engineer (REMOTE),True,,Zdalnie    +1,31 000  – 37 000  PLN,PLN
2.0,AI Platform Engineer - Grafana - Remote,False,,Zdalnie,18 480  – 23 520  PLN,PLN
3.0,Remote Strong Middle Machine Learning Engineer,False,,Zdalnie    +1,15 966  – 23 949  PLN,PLN
4.0,Senior Computer Vision Scientist,True,,Zdalnie    +3,23 549  – 25 146  PLN,PLN
5.0,ML Engineer with LLM (Principal),False,,Zdalnie    +3,30 000  – 37 000  PLN,PLN
6.0,ML Engineer (LLMs),False,,Zdalnie    +6,17 500  – 29 000  PLN,PLN
7.0,AI Platform Engineer - MOOGSOFT - Remote,False,,Zdalnie,23 520  – 26 880  PLN,PLN
8.0,"Senior Software Engineer, Vertex AI Platform",True,,Warsaw,Sprawdź Salary Match,SprawdSalaryMatch
9.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
10.0,AI Engineering Manager,False,,Zdalnie    +1,Sprawdź Salary Match,SprawdSalaryMatch
11.0,Pathfinding: Software Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
12.0,Data Curator for AI (Data Engineer),False,,Łódź,Sprawdź Salary Match,SprawdSalaryMatch
13.0,Machine Learning Engineer,False,,Warszawa,Sprawdź Salary Match,SprawdSalaryMatch
14.0,Senior AI Algorithms Engineer in oneDNN,True,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
15.0,Course Development Engineer,False,,Zdalnie,Sprawdź Salary Match,SprawdSalaryMatch
16.0,AI Software Solutions Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
17.0,AI Software Solutions Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
18.0,AI Algorithms Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
19.0,AI Algorithms Engineer in oneDNN,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
20.0,"Software Engineer III, Vertex AI Platform",False,,Warsaw,Sprawdź Salary Match,SprawdSalaryMatch
21.0,Senior NLP Engineer (REMOTE),True,,Zdalnie    +1,31 000  – 37 000  PLN,PLN
22.0,AI Platform Engineer - Grafana - Remote,False,,Zdalnie,18 480  – 23 520  PLN,PLN
23.0,Remote Strong Middle Machine Learning Engineer,False,,Zdalnie    +1,15 966  – 23 949  PLN,PLN
24.0,Senior Computer Vision Scientist,True,,Zdalnie    +3,23 549  – 25 146  PLN,PLN
25.0,ML Engineer with LLM (Principal),False,,Zdalnie    +3,30 000  – 37 000  PLN,PLN
26.0,ML Engineer (LLMs),False,,Zdalnie    +6,17 500  – 29 000  PLN,PLN
27.0,AI Platform Engineer - MOOGSOFT - Remote,False,,Zdalnie,23 520  – 26 880  PLN,PLN
28.0,"Senior Software Engineer, Vertex AI Platform",True,,Warsaw,Sprawdź Salary Match,SprawdSalaryMatch
29.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
30.0,AI Engineering Manager,False,,Zdalnie    +1,Sprawdź Salary Match,SprawdSalaryMatch
31.0,Pathfinding: Software Engineer,False,,Gdańsk,Sprawdź Salary Match,SprawdSalaryMatch
32.0,Data Curator for AI (Data Engineer),False,,Łódź,Sprawdź Salary Match,SprawdSalaryMatch
33.0,Machine Learning Engineer,False,,Warszawa,Sprawdź Salary Match,SprawdSalaryMatch
