Id,Title,Senior,Company,Location,Salary,Currency
1.0,Lead Machine Learning Engineer,True,,Warszawa,20 000  – 28 000  PLN,PLN
2.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
3.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,27 146  – 33 734  PLN,PLN
4.0,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
5.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
6.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
7.0,Senior Software Engineer for Machine Learning,True,,Łódź,18 000  – 28 000  PLN,PLN
8.0,Machine Learning Researcher,False,,Zdalnie    +1,Sprawdź Salary Match,SprawdSalaryMatch
9.0,Research Engineer / Machine Learning,False,,Łódź,18 000  – 28 000  PLN,PLN
10.0,Machine Learning Engineer,False,,Warszawa,Sprawdź Salary Match,SprawdSalaryMatch
11.0,Mid Software Engineer for Machine Learning,False,,Łódź,13 000  – 17 000  PLN,PLN
12.0,Mid MLOps Engineer,False,,Łódź,13 000  – 17 000  PLN,PLN
13.0,Senior MLOps Engineer,True,,Łódź,18 000  – 28 000  PLN,PLN
14.0,NLP Engineer with Automatic Speech Recognition,False,,Zdalnie,20 160  – 24 360  PLN,PLN
15.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
16.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
17.0,Remote Generative AI Solutions Architect,False,,Zdalnie    +1,24 000  – 33 000  PLN,PLN
18.0,Remote Software Engineering GenAI Empowerment Lead,True,,Zdalnie    +1,24 000  – 33 000  PLN,PLN
19.0,Machine Learning Researcher,False,,Zdalnie    +2,30 000  – 47 000  PLN,PLN
20.0,Senior Data and AI Engineer (NLP),True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
21.0,Lead Machine Learning Engineer,True,,Warszawa,20 000  – 28 000  PLN,PLN
22.0,Senior JavaScript Developer (AI projects),True,,Zdalnie    +2,17 000  – 28 000  PLN,PLN
23.0,Senior Data Scientist REMOTE 🌍,True,,Zdalnie,27 146  – 33 734  PLN,PLN
24.0,Senior AI Engineer,True,,Zdalnie    +1,25 200  – 33 600  PLN,PLN
25.0,AI Engineer,False,,Zdalnie    +1,15 120  – 19 320  PLN,PLN
26.0,Team Manager (AI/IoT),False,,Kraków,19 000  – 26 000  PLN,PLN
27.0,Senior Software Engineer for Machine Learning,True,,Łódź,18 000  – 28 000  PLN,PLN
28.0,Machine Learning Researcher,False,,Zdalnie    +1,Sprawdź Salary Match,SprawdSalaryMatch
29.0,Research Engineer / Machine Learning,False,,Łódź,18 000  – 28 000  PLN,PLN
30.0,Machine Learning Engineer,False,,Warszawa,Sprawdź Salary Match,SprawdSalaryMatch
31.0,Mid Software Engineer for Machine Learning,False,,Łódź,13 000  – 17 000  PLN,PLN
32.0,Mid MLOps Engineer,False,,Łódź,13 000  – 17 000  PLN,PLN
33.0,Senior MLOps Engineer,True,,Łódź,18 000  – 28 000  PLN,PLN
34.0,NLP Engineer with Automatic Speech Recognition,False,,Zdalnie,20 160  – 24 360  PLN,PLN
35.0,Kierownik B+R z doświadczeniem IoT lub AI,False,,Zdalnie,16 000  – 22 000  PLN,PLN
36.0,Senior Data Scientist,True,,Warsaw,20 000  – 28 000  PLN,PLN
37.0,Remote Generative AI Solutions Architect,False,,Zdalnie    +1,24 000  – 33 000  PLN,PLN
