Id,Title,Senior,Company,Location,Salary,Currency
223,Scala Developer,False,Link Group Sp. z o. o.,Remote,16 800  - 21 840  PLN,PLN
224,Machine Learning Engineer,False,Michael Page,Remote,20 000  - 40 000  PLN,PLN
225,Azure Data Engineer,False,AVENGA,Remote,25 200  - 26 880  PLN,PLN
226,Senior Machine Learning Engineer,True,Grape Up,Remote,19 100  - 34 000  PLN,PLN
227,Principal Deep Learning Engineer,False,Focal Systems,Remote,89 091  - 174 619  PLN,PLN
228,Senior Deep Learning Engineer,True,Focal Systems,Remote,71 273  - 114 037  PLN,PLN
229,Deep Learning Engineer,False,Focal Systems,Remote,42 763  - 71 273  PLN,PLN
230,Data Engineer,False,Avanade Poland,Remote,15 120  - 25 200  PLN,PLN
231,Machine Learning Researcher,False,RTB House,Remote,28 500  - 47 000  PLN,PLN
232,Machine Learning Engineer,False,RTB House,Remote,28 500  - 47 000  PLN,PLN
233,Remote Machine Learning Engineer,False,SoftwareMill,Remote,18 375  - 30 450  PLN,PLN
234,(Senior) ML Engineer/Python Developer,True,Objectivity,Remote,21 000  - 25 200  PLN,PLN
235,MLOps Engineer,False,MX Labs,Remote,16 000  - 22 000  PLN,PLN
236,Python Software Engineer|Program Kariera,False,Deepsense.ai (Program Kariera),"Warszawa, POL
 + 1",4 500  PLN,PLN
237,Junior MLOps Developer,False,QED Software,"Warszawa, POL
 + 1",7 000  - 12 000  PLN,PLN
238,Remote AI Developer,False,Spectre Solutions sp. z o.o.,Remote,12 000  - 22 000  PLN,PLN
239,Junior Remote Phyton Machine Engineer,False,VlogIT,Remote,8 000  - 12 000  PLN,PLN
240,Machine Learning Engineer (MLOps),False,Robotec.ai,"Warszawa, POL
 + 1",15 000  - 23 000  PLN,PLN
241,Product Technical Owner,False,GGPredict,"Warszawa, POL",16 000  - 21 000  PLN,PLN
242,Remote Machine Learning Resarcher,False,Mobica Limited,Remote,16 800  - 28 560  PLN,PLN
243,Scala Data Engineer,False,Devire,Remote,25 000  - 28 000  PLN,PLN
244,Data Scientist,False,Adform Sp. z o.o.,"Warsaw, POL",15 000  - 19 000  PLN,PLN
245,Senior Data Scientist,True,Adform Sp. z o.o.,"Warsaw, POL",21 000  - 25 000  PLN,PLN
246,AI/ML Expert,True,NOMATEN within Narodowe Centrum Badań Jądrowych,"Otwock, POL",10 000  - 17 500  PLN,PLN
247,Senior Data Scientist (A&amp;PC),True,hubQuest,Remote,29 000  - 37 000  PLN,PLN
248,Remote Python Machine Learning Engineer,False,DTiQ,Remote,10 000  - 14 000  PLN,PLN
249,Remote Data Scientist,False,AVENGA,Remote,15 120  - 26 880  PLN,PLN
250,Remote Data Engineer,False,Ringier Axel Springer Tech,Remote,10 100  - 16 900  PLN,PLN
251,Trainee AI Engineer,False,Lingaro,Remote,4 200  - 6 720  PLN,PLN
252,Natural Language Processing  Engineer,False,Cognitiva,Remote,16 000  - 20 000  PLN,PLN
253,Junior Cloud Engineer,False,Reply Polska,Remote,5 000  - 7 000  PLN,PLN
254,Junior Data Scientist,False,S&amp;P Global,Remote,10 000  - 13 000  PLN,PLN
255,Junior Real-Time Software Engineer,False,Reply Polska,"Katowice, POL",5 000  - 9 000  PLN,PLN
256,Computer Vision Data Scientist,False,"Secret Sauce Partners, Inc.",Remote,11 608  - 20 894  PLN,PLN
257,Remote Data Scientist (Python),False,Lingaro,Remote,15 120  - 21 840  PLN,PLN
258,Senior Research Engineer (R&amp;D),True,SoftServe,Remote,20 000  - 25 000  PLN,PLN
259,Remote Data Scientist (NLP),False,Lingaro,Remote,20 160  - 30 240  PLN,PLN
